"","species_id","english_name"
"20356",123080,"Small Woolly Bat"
"20357",123090,NA
"20358",123100,NA
"20359",123110,"Little Butterfly Bat"
"20360",123120,NA
"20361",123130,NA
"20362",123140,"Butterfly Bat"
"20363",123150,"Dome-headed (Golden-tipped) Bat"
"20364",123160,"Clearwing Bat"
"20365",123170,NA
"20366",123180,"Painted Butterfly Bat"
"20367",123190,NA
"20368",123200,"Whitehead's Woolly Bat"
"20369",123210,"Van Gelder's Bat"
"20370",123230,NA
"20371",123240,NA
"20372",123250,"Barbastelle Bat"
"20373",123260,"Egyptian Barbastelle Bat"
"20374",123270,NA
"20375",123280,"Argentinian Butterfly Bat"
"20376",123290,NA
"20377",123300,"Large-eared Pied Bat"
"20378",123310,NA
"20379",123320,NA
"20380",123330,"Gould's Wattled Bat"
"20381",123340,"Kenyan Butterfly Bat"
"20382",123350,"Chocolate Bat"
"20383",123360,NA
"20384",123370,"Little Pied Bat"
"20385",123380,NA
"20386",123390,NA
"20387",123400,NA
"20388",123410,"Silvered Bat"
"20389",123420,NA
"20390",123430,NA
"20391",123440,"Botta's Serotine"
"20392",123450,NA
"20393",123460,NA
"20394",123470,"Serotine Bat"
"20395",123480,NA
"20396",123490,NA
"20397",123500,NA
"20398",123510,NA
"20399",123520,NA
"20400",123530,NA
"20401",123550,NA
"20402",123560,NA
"20403",123570,NA
"20404",123580,NA
"20405",123590,NA
"20406",123600,NA
"20407",123610,"Sind Serotine Bat"
"20408",123620,"Northern Bat (Nilsson's Serotine)"
"20409",123630,NA
"20410",123640,NA
"20411",123650,"Little Bat"
"20412",123660,"Southern Forest Bat"
"20413",123670,NA
"20414",123680,NA
"20415",123690,"Serotine Bat"
"20416",123700,NA
"20417",123710,NA
"20418",123720,NA
"20419",123730,NA
"20420",123740,"Spotted Bat"
"20421",123750,NA
"20422",123760,"Javan Thick-thumbed Pipistrelle"
"20423",123770,"Thick-thumbed Pipistrelle"
"20424",123780,"False Serotine Bat"
"20425",123790,"False Serotine Bat"
"20426",123800,NA
"20427",123810,NA
"20428",123820,"Thomas's False Serotine Bat"
"20429",123830,NA
"20430",123840,NA
"20431",123850,NA
"20432",123860,NA
"20433",123870,NA
"20434",123880,NA
"20435",123890,"Allen's Big-eared (Lappet-browed) Bat"
"20436",123900,"Angolan Tropical Long-eared Bat"
"20437",123910,"Botswanian Tropical Long-eared Bat"
"20438",123920,"Namibian Tropical Long-eared Bat"
"20439",123930,"Tropical Long-eared Bat"
"20440",123940,"Silver-haired Bat"
"20441",123952,"Red Bat"
"20442",123960,NA
"20443",123980,"Southern Yellow Bat"
"20444",123990,NA
"20445",124000,"Northern Yellow Bat"
"20446",124010,"Seminole Bat"
"20447",124020,NA
"20448",124030,"Moloney's Flat-headed Bat"
"20449",124040,NA
"20450",124050,"Grey Large-footed Myotis"
"20451",124060,NA
"20452",124070,NA
"20453",124080,NA
"20454",124090,NA
"20455",124100,NA
"20456",124110,"Southwestern Myotis"
"20457",124120,"Small-footed Myotis"
"20458",124130,"Southeastern Myotis"
"20459",124140,"Bechstein's Bat"
"20460",124150,"Lesser Mouse-eared Bat"
"20461",124160,"Rufous Mouse-eared Bat"
"20462",124170,NA
"20463",124180,"Brandt's Bat"
"20464",124190,"California Myotis Bat"
"20465",124200,"Long-fingered Bat"
"20466",124210,NA
"20467",124220,NA
"20468",124230,NA
"20469",124240,"Pond Bat"
"20470",124250,"Daubenton's (Water) Bat"
"20471",124260,NA
"20472",124270,NA
"20473",124280,"Geoffroy's Bat"
"20474",124290,"Long-eared Myotis Bat"
"20475",124300,NA
"20476",124310,NA
"20477",124320,NA
"20478",124330,NA
"20479",124340,NA
"20480",124350,"Gray Myotis"
"20481",124360,"Hasselt's Large-footed Myotis"
"20482",124370,"Horsfield's Myotis"
"20483",124380,NA
"20484",124390,NA
"20485",124400,NA
"20486",124410,"Black Myotis"
"20487",124420,"Keen's Myotis"
"20488",124422,"Northern Long-eared Myotis"
"20489",124430,"Small-footed Myotis"
"20490",124432,"Western Small-footed Myotis"
"20491",124440,NA
"20492",124450,NA
"20493",124460,NA
"20494",124470,"Little Brown Bat (Myotis)"
"20495",124480,NA
"20496",124490,"Pallid Large-footed Myotis"
"20497",124500,NA
"20498",124510,NA
"20499",124520,"Large Brown Myotis"
"20500",124530,NA
"20501",124540,"Whiskered Myotis"
"20502",124550,"Greater Mouse-eared Bat"
"20503",124560,"Whiskered Bat"
"20504",124570,"Natterer's Bat"
"20505",124580,NA
"20506",124590,NA
"20507",124600,NA
"20508",124610,NA
"20509",124620,NA
"20510",124630,NA
"20511",124640,NA
"20512",124650,"Flat-headed Myotis"
"20513",124660,NA
"20514",124670,NA
"20515",124680,"Ridley's Myotis"
"20516",124690,NA
"20517",124700,NA
"20518",124710,NA
"20519",124720,NA
"20520",124730,NA
"20521",124740,NA
"20522",124750,NA
"20523",124760,"Small-toothed Myotis"
"20524",124770,NA
"20525",124780,"Indiana Bat"
"20526",124790,NA
"20527",124810,"Little Brown Bat"
"20528",124830,NA
"20529",124840,"Long-legged Myotis"
"20530",124850,NA
"20531",124860,NA
"20532",124880,NA
"20533",124890,NA
"20534",124900,NA
"20535",124910,NA
"20536",124920,NA
"20537",124930,"Greater Noctule Bat"
"20538",124940,"Leisler's Bat"
"20539",124950,NA
"20540",124960,"Noctule Bat"
"20541",124970,NA
"20542",124980,"Little Broad-nosed Bat"
"20543",124990,"Evening (Black-shouldered) Bat"
"20544",125000,"Greater Broad-nosed Bat"
"20545",125010,NA
"20546",125020,"Schlieffen's Twilight Bat"
"20547",125030,"Arnhem Land Long-eared Bat"
"20548",125040,"Lesser Long-eared Bat"
"20549",125050,"Gould's Long-eared Bat"
"20550",125060,NA
"20551",125070,NA
"20552",125080,NA
"20553",125090,"Greater Long-eared Bat"
"20554",125100,NA
"20555",125110,"Hempriche's Long-eared Bat"
"20556",125120,NA
"20557",125130,"Narrow-winged Brown Bat"
"20558",125140,"Egyptian Pipistrelle Bat"
"20559",125150,NA
"20560",125160,NA
"20561",125170,NA
"20562",125180,NA
"20563",125190,NA
"20564",125200,NA
"20565",125210,NA
"20566",125220,"Arabian Pipistrelle"
"20567",125230,NA
"20568",125240,NA
"20569",125250,NA
"20570",125260,NA
"20571",125270,NA
"20572",125280,NA
"20573",125290,NA
"20574",125300,NA
"20575",125310,NA
"20576",125320,"Western Pipistrelle"
"20577",125330,NA
"20578",125340,NA
"20579",125350,"Yellow-headed Pipistrelle"
"20580",125360,NA
"20581",125370,NA
"20582",125380,"Kuhl's Pipistrelle"
"20583",125390,NA
"20584",125400,NA
"20585",125410,NA
"20586",125420,NA
"20587",125430,NA
"20588",125440,NA
"20589",125450,NA
"20590",125460,NA
"20591",125470,"Banana Bat"
"20592",125480,"Nathusius' Pipistrelle"
"20593",125490,NA
"20594",125500,NA
"20595",125510,NA
"20596",125520,NA
"20597",125530,"Pipistrelle"
"20598",125540,NA
"20599",125550,"Rueppel's Pipistrelle Bat"
"20600",125560,NA
"20601",125570,"Savi's Pipistrelle"
"20602",125580,NA
"20603",125590,NA
"20604",125600,NA
"20605",125610,"Eastern Pipistrelle"
"20606",125620,"Tasmanian Pipistrelle"
"20607",125630,"Timor Pipistrelle"
"20608",125640,"Brown Long-eared Bat"
"20609",125650,"Grey (Northern) Long-eared Bat"
"20610",125660,NA
"20611",125670,"Rafinesque's Big-eared Bat"
"20612",125680,NA
"20613",125690,NA
"20614",125700,"Townsend's Big-eared Bat"
"20615",125710,NA
"20616",125720,NA
"20617",125730,"Big-eared Yellow Bat"
"20618",125740,NA
"20619",125750,NA
"20620",125760,NA
"20621",125770,NA
"20622",125780,"Evening Bat"
"20623",125790,"Evening Bat"
"20624",125800,NA
"20625",125810,NA
"20626",125820,NA
"20627",125830,NA
"20628",125840,NA
"20629",125850,"Yellow House Bat"
"20630",125860,"Smoky Bat"
"20631",125870,"Yellow House Bat"
"20632",125880,NA
"20633",125890,"House Bat"
"20634",125900,NA
"20635",125910,NA
"20636",125920,"House Bat"
"20637",125930,"Flat-headed Bat"
"20638",125940,"Greater Bamboo Bat"
"20639",125950,"Parti-colored Bat"
"20640",125960,NA
"20641",125970,"Tube-nosed Fruit (Pig) Bat"
"20642",125980,"Bronze Tube-nosed Bat"
"20643",125990,NA
"20644",126000,"Round-eared Tube-nosed Bat"
"20645",126010,NA
"20646",126020,NA
"20647",126030,NA
"20648",126040,NA
"20649",126050,NA
"20650",126060,NA
"20651",126070,"Gilded Tube-nosed Bat"
"20652",126080,NA
"20653",126090,"Common Tube-nosed Bat"
"20654",126100,NA
"20655",126110,NA
"20656",126120,NA
"20657",126130,NA
"20658",126140,"Lesser Bent-winged Bat"
"20659",126150,"Long-winged Bat"
"20660",126160,NA
"20661",126170,"Long-winged Bat"
"20662",126180,"Large Bent-winged Bat"
"20663",126190,NA
"20664",126200,"Small Bent-winged Bat"
"20665",126210,NA
"20666",126220,"Schreiber's Long-fingered Bat"
"20667",126230,NA
"20668",126240,NA
"20669",126250,NA
"20670",126260,NA
"20671",126270,"New Zealand Short-tailed Bat"
"20672",126280,NA
"20673",126290,NA
"20674",126300,NA
"20675",126310,NA
"20676",126320,NA
"20677",126330,NA
"20678",126340,"Northern Mastiff Bat"
"20679",126350,"Free-tailed Bat"
"20680",126360,NA
"20681",126370,NA
"20682",126380,"Free-tailed Bat"
"20683",126390,"Free-tailed Bat"
"20684",126400,NA
"20685",126410,NA
"20686",126420,"Naked (Hairless) Bat"
"20687",126430,NA
"20688",126440,"Mastiff Bat"
"20689",126450,NA
"20690",126460,"Florida Mastiff Bat"
"20691",126470,NA
"20692",126480,NA
"20693",126500,"Underwood's Mastiff Bat"
"20694",126510,NA
"20695",126520,NA
"20696",126530,NA
"20697",126540,"South American Flat-headed Bat"
"20698",126550,NA
"20699",126560,NA
"20700",126570,NA
"20701",126580,NA
"20702",126590,NA
"20703",126600,"Velvety Free-tailed Bat"
"20704",126610,NA
"20705",126620,NA
"20706",126630,NA
"20707",126640,NA
"20708",126650,NA
"20709",126660,NA
"20710",126670,NA
"20711",126680,"Free-tailed Bat"
"20712",126690,NA
"20713",126700,NA
"20714",126710,NA
"20715",126720,NA
"20716",126730,NA
"20717",126740,NA
"20718",126750,NA
"20719",126760,NA
"20720",126770,NA
"20721",126780,NA
"20722",126790,NA
"20723",126800,NA
"20724",126810,NA
"20725",126820,NA
"20726",126830,NA
"20727",126840,NA
"20728",126850,NA
"20729",126860,NA
"20730",126870,NA
"20731",126880,NA
"20732",126890,NA
"20733",126900,"Peale's Free-tailed Bat"
"20734",126910,"Pocketed Free-tailed Bat"
"20735",126920,NA
"20736",126930,"Big Free-tailed Bat"
"20737",126940,NA
"20738",126950,"Big-eared Free-tailed Bat"
"20739",126960,NA
"20740",126970,NA
"20741",126980,NA
"20742",126990,NA
"20743",127000,NA
"20744",127010,NA
"20745",127020,"Egyptian Free-tailed Bat"
"20746",127030,"White-striped Bat"
"20747",127040,"Brazilian Free-tailed Bat"
"20748",127050,NA
"20749",127060,NA
"20750",127070,NA
"20751",127080,NA
"20752",127090,NA
"20753",127100,"Hairy-eared Dwarf Lemur"
"20754",127110,"Greater Dwarf Lemur"
"20755",127120,"Lesser (Fat-tailed) Dwarf Lemur"
"20756",127130,"Coquerel's Mouse-lemur"
"20757",127140,"Gray Mouse-lemur"
"20758",127150,"Red Mouse-lemur"
"20759",127160,NA
"20760",127170,"Fork-crowned Lemur"
"20761",127180,"Crowned Lemur"
"20762",127190,"Brown Lemur"
"20763",127200,"Black Lemur"
"20764",127210,"Mongoose Lemur"
"20765",127220,"Red-bellied Lemur"
"20766",127230,"Golden Bamboo Lemur"
"20767",127240,"Gray Gentle Lemur"
"20768",127250,"Broad-nosed Gentle Lemur"
"20769",127260,"Ring-tailed Lemur"
"20770",127270,"Ruffed Lemur"
"20771",127280,"Black-striped Sportive Lemur"
"20772",127290,"Edward's Sportive Lemur"
"20773",127300,"White-footed Sportive Lemur"
"20774",127310,"Small-footed Sportive Lemur"
"20775",127320,"Common Sportive Lemur"
"20776",127330,"Red-tailed Sportive Lemur"
"20777",127340,"Northern Sportive Lemur"
"20778",127350,"Woolly Lemur, Woolly Indri"
"20779",127360,"Western Woolly Lemur"
"20780",127370,"Indri of Babakoto"
"20781",127380,"Diademed Sifaka"
"20782",127390,"Tattersall's Sifaka"
"20783",127400,"Verreaux's Sifaka"
"20784",127410,"Aye-aye"
"20785",127420,"Golden Angwantibo"
"20786",127430,"Calabar Angwantibo"
"20787",127440,"Slender Loris"
"20788",127450,"Greater Slow Loris"
"20789",127460,"Lesser Slow Loris"
"20790",127470,"Potto, Bosman's Potto"
"20791",127480,"Southern Needle-clawed Bushbaby"
"20792",127490,"Northern Needle-clawed Bushbaby"
"20793",127500,"Allen's Bushbaby"
"20794",127510,"Somali Galago"
"20795",127520,"Matschie's (Spectacled) Galago"
"20796",127530,"Moholi (South African) Bushbaby"
"20797",127540,"Senegal Bushbaby"
"20798",127550,NA
"20799",127560,"Dwarf Galago, Dwarf Bushbaby"
"20800",127570,"Zanzibar Galago"
"20801",127580,"Thick-tailed (Greater) Bushbaby"
"20802",127590,"Garnett's Bushbaby, Small-eared Galago"
"20803",127600,"Horsefield's (Western) Tarsier"
"20804",127610,"Dian's Tarsier"
"20805",127620,"Pygmy Tarsier"
"20806",127630,"Spectral Tarsier"
"20807",127640,"Philippine Tarsier"
"20808",127650,"Goeldi's Marmoset"
"20809",127660,"Silvery (Black-tailed) Marmoset"
"20810",127670,"Buffy-eared Marmoset"
"20811",127680,"Buffy-headed Marmoset"
"20812",127690,"Geoffroy's Marmoset"
"20813",127700,"Black and White Tassel-ear Marmoset"
"20814",127710,"White Tufted-ear Marmoset"
"20815",127720,"Kuhl's Marmoset"
"20816",127730,"Black Tufted-ear Marmoset"
"20817",127740,"Pygmy Marmoset"
"20818",127750,NA
"20819",127760,"Superagui Lion Tamarin"
"20820",127770,NA
"20821",127780,"Golden-rumped Lion Tamarin"
"20822",127790,"Golden Lion Tamarin"
"20823",127800,NA
"20824",127810,NA
"20825",127820,"Pied Tamarin"
"20826",127830,"Saddle-back Tamarin"
"20827",127840,"Red-crested Tamarin"
"20828",127850,"Emperor Tamarin"
"20829",127860,"Mottled-face Tamarin"
"20830",127870,"Red-chested Moustached Tamarin"
"20831",127880,"Silvery-brown Bare-faced Tamarin"
"20832",127890,"Golden-handed Tamarin"
"20833",127900,"Spix's Moustached Tamarin"
"20834",127910,"Black-mantled Tamarin"
"20835",127920,"Cotton-top (White-plumed) Tamarin"
"20836",127930,"Golden Mantled Tamarin"
"20837",127940,"Black And Red Howler Monkey"
"20838",127950,"Black Howler Monkey"
"20839",127960,"Coiba Island Howler Monkey"
"20840",127970,"Brown Howler Monkey"
"20841",127980,"Mantled Howler Monkey"
"20842",127990,"Guatemalan Howler Monkey"
"20843",128000,"Bolivian Howler Monkey"
"20844",128010,"Red Howler Monkey"
"20845",128020,NA
"20846",128030,"Azara's Night Monkey"
"20847",128040,"Brumback's Night Monkey"
"20848",128050,"Hershkovitz's Night Monkey"
"20849",128060,"Kuhl's Night Monkey"
"20850",128070,"Lemurine Night Monkey"
"20851",128080,"Thomas's Night Monkey"
"20852",128090,"Nancy Ma's Night Monkey"
"20853",128100,"Black-headed Night Monkey"
"20854",128110,"Humboldt's Night (Owl) Monkey"
"20855",128120,"Spix's Night Monkey"
"20856",128130,"White-bellied Spider Monkey"
"20857",128140,"Black-faced Spider Monkey"
"20858",128150,"Black-headed Spider Monkey"
"20859",128160,"Black-handed Spider Monkey"
"20860",128170,"White-wiskered Spider Monkey"
"20861",128180,"Red-faced Spider Monkey"
"20862",128190,"Woolly Spider Monkey, Muriqui"
"20863",128200,"Hendee's (Yellow-tailed) Woolly Monkey"
"20864",128210,"Common (Humboldt's) Woolly Monkey"
"20865",128220,"Brown Titi"
"20866",128230,"Booted Titi"
"20867",128240,"Ashy-grey Titi"
"20868",128250,"Coppery Titi"
"20869",128260,"D'orbigny's Titi"
"20870",128270,"Hershkovitz's Titi"
"20871",128280,"Hoffmanns' Titi"
"20872",128290,"Bolivian Titi"
"20873",128300,"Dusky Titi"
"20874",128310,"Peruvian Mountain Titi"
"20875",128320,"Olalla's Titi"
"20876",128330,"Masked Titi"
"20877",128340,"Widow Monkey"
"20878",128350,NA
"20879",128360,"White-fronted Capuchin"
"20880",128370,"Black-capped (Tufted) Capuchin"
"20881",128380,"White-throated Capuchin, Sapajou"
"20882",128390,"Weeper Capuchin"
"20883",128400,"Bolivian Squirrel Monkey"
"20884",128410,"Central American Squirrel Monkey"
"20885",128420,"Common Squirrel Monkey"
"20886",128430,"Naked-eared Squirrel Monkey"
"20887",128440,"Black Squirrel Monkey"
"20888",128450,"Bald (Red) Uakari"
"20889",128460,"Black-headed Uakari"
"20890",128470,"White-nosed Bearded Saki"
"20891",128480,"Common Bearded (Red-backed) Saki"
"20892",128490,"Equatorial Saki"
"20893",128500,"White Saki"
"20894",128510,"Bald-faced Saki"
"20895",128520,"Monk Saki"
"20896",128530,"White-faced (White-masked) Saki"
"20897",128540,"Allen's Swamp Monkey"
"20898",128550,"Agile Mangabey"
"20899",128560,"Tana River Mangabey"
"20900",128570,"Collared (Red-capped) Mangabey"
"20901",128580,"Red-tail (Black-cheecked ) Monkey"
"20902",128590,"Campbell's Mona Monkey"
"20903",128600,"Moustached Monkey"
"20904",128610,"Diana Monkey"
"20905",128620,"Dryas Salonga) Monkey"
"20906",128630,"White-cheeked Guenon"
"20907",128640,"Red-eared Guenon"
"20908",128650,"Hamlyn's (Owl-faced) Monkey"
"20909",128660,"L'hoest's (Preussis) Monkey"
"20910",128670,"Blue (Sykes, Samango) Monkey"
"20911",128680,"Mona Monkey"
"20912",128690,"De Brazza's Monkey"
"20913",128700,"Greater Spot-nosed (Gentle) Monkey"
"20914",128710,"Lesser Spot-nosed (Putty-nosed) Monkey"
"20915",128720,"Crested Mona Monkey"
"20916",128730,"Preuss's Monkey"
"20917",128740,"Sclater's Monkey"
"20918",128750,"Sun-tailed Monkey, Guenon"
"20919",128760,"Wolf's Mona Monkey"
"20920",128770,"Vervet (Grivet, Green) Monkey"
"20921",128780,"Patas, Hussar Monkey, Nisnas"
"20922",128790,"Grey-cheeked Magabey"
"20923",128800,"Stump-tailed (Bear) Macaque"
"20924",128810,"Assam Macaque"
"20925",128820,"Formosan Rock Macaque"
"20926",128830,"Crab-eating (Long-tailed) Macaque"
"20927",128840,"Japanese Macaque"
"20928",128850,"Maur Macaque"
"20929",128860,"Rhesus Macaque"
"20930",128870,"Pigtailed Macaque"
"20931",128880,"Celebes Black ape"" Macaque"""
"20932",128890,"Booted Macaque"
"20933",128900,"Bonnet Monkey"
"20934",128910,"Lion-tailed Macaque"
"20935",128920,"Toque Monkey"
"20936",128930,"Barbary Macaque ape"""""
"20937",128940,"Tibetan Macaque"
"20938",128950,"Tonkean Macaque"
"20939",128960,"Drill"
"20940",128970,"Mandrill"
"20941",128980,"Talapoin Monkey"
"20942",128990,"Baboon"
"20943",129000,"Gelada Baboon"
"20944",129010,"Angola (Black And White) Colobus"
"20945",129020,"Mantled Colobus, Mantled Guereza"
"20946",129030,"King (Ursine, Western Pied) Colobus"
"20947",129040,"Black Colobus"
"20948",129050,"Snub-nosed (Pigtailed) Langur"
"20949",129060,"Proboscis Monkey"
"20950",129070,"Javan Surili"
"20951",129080,"Banded Leaf-monkey"
"20952",129090,"White-fronted Langur"
"20953",129100,"Hose's Langur"
"20954",129110,"Black-crested Leaf-monkey, Surili"
"20955",129120,"Mentawai Islands Langur, Joja"
"20956",129130,"Maroon Leaf-monkey"
"20957",129140,"Thomas's Leaf-monkey"
"20958",129150,"West African Red (Bay) Colobus"
"20959",129160,"Central (Zanzibar) Red Colobus"
"20960",129170,"Preuss's (Korup) Red Colobus"
"20961",129180,"Tana River Red Colobus"
"20962",129190,"Olive (Van Beneden's) Colobus"
"20963",129200,"Tonkin Snub-nosed Monkey"
"20964",129210,"Biet's Snub-nosed Monkey"
"20965",129220,"Brelich's Snub-nosed Monkey"
"20966",129230,"Dove Langur"
"20967",129240,"Golden Snub-nosed (Golden-haired) Monkey"
"20968",129250,"Sacred (Indian, Grey, Hanuuan) Langur"
"20969",129260,"Javan Lutung"
"20970",129270,"Silvered Leaf-monkey"
"20971",129280,"Francois' (Indochinese) Langur"
"20972",129290,"Gee's Golden Langur"
"20973",129300,"Nilgeri Langur"
"20974",129310,"Dusky Leaf-monkey, Spectacled Langur"
"20975",129320,"Phayre's Langur"
"20976",129330,"Capped Langur"
"20977",129340,"Purple-faced Langur"
"20978",129350,"Agile (Black-handed) Gibbon"
"20979",129360,"Black-crested Gibbon"
"20980",129370,"Red-cheeked Gibbon"
"20981",129380,"Hoolock (White-browed) Gibbon"
"20982",129390,"Kloss Gibbon, Dwarf Sianang, Beeloh"
"20983",129400,"White-handed Gibbon"
"20984",129410,"White-cheeked Gibbon"
"20985",129420,"Silvery (Javan, Grey) Gibbon"
"20986",129430,"Muller's (Bornean) Gibbon"
"20987",129440,"Pileated (Capped) Gibbon"
"20988",129450,"Siamang Gibbon"
"20989",129460,"Gorilla"
"20990",129470,"Human (Man)"
"20991",129480,"Pygmy Chimpanzee, Bonobo"
"20992",129490,"Common Chimpanzee"
"20993",129500,"Orangutan"
"20994",129510,"Arctic Fox"
"20995",129520,"Small Eared Zorro (Dog)"
"20996",129530,"Side-striped Jackal"
"20997",129540,"Golden (Common) Jackal"
"20998",129550,"Coyote"
"20999",129560,"Gray Wolf"
"21000",129562,"Eastern Gray Wolf"
"21001",129570,"Black-backed Jackal"
"21002",129580,"Red Wolf"
"21003",129590,"Simien Jackal (Fox)"
"21004",129600,"domestic dog (feral)"
"21005",129610,"Crab-eating (Savannah) Fox"
"21006",129620,"Maned Wolf"
"21007",129630,"Asiatic Wild Dog, Red Dog, Dhole"
"21008",129640,NA
"21009",129650,"African Wild (Hunting) Dog"
"21010",129660,"Raccoon Dog"
"21011",129670,"Bat-eared Fox"
"21012",129680,"Culpeo (South American) Fox"
"21013",129690,"Argentine Chilla Fox, Gray Zorro"
"21014",129700,"Azara's Fox"
"21015",129710,"Sechura Desert Fox, Sechuran Zorro"
"21016",129720,"Hoary Fox (Zorro)"
"21017",129730,"Bush Dog"
"21018",129740,"Gray Fox"
"21019",129750,"Island Grey Fox"
"21020",129760,"Bengal Fox"
"21021",129770,"Blanford's Fox"
"21022",129780,"Cape Fox"
"21023",129790,"Corsac Fox"
"21024",129800,"Tibetan Fox"
"21025",129810,"Pale Fox"
"21026",129820,"Sand Fox"
"21027",129830,"Swift (Kit) Fox"
"21028",129840,"Red Fox"
"21029",129850,"Fennec Fox"
"21030",129860,"Cheetah"
"21031",129870,"Caracal"
"21032",129880,"Bay Cat"
"21033",129890,"Temminck's Golden Cat"
"21034",129900,"Chinese Desert Cat"
"21035",129910,"Jungle Cat"
"21036",129920,"Sand Cat"
"21037",129930,"African Black-footed Cat"
"21038",129940,"Common Wild Cat"
"21039",129950,"domestic cat (feral)"
"21040",129960,"Jaguarondi"
"21041",129970,"Ocelot"
"21042",129980,"Little Spotted Cat"
"21043",129990,"Margay"
"21044",130000,"Serval"
"21045",130010,"Canadian Lynx"
"21046",130020,"Eurasian Lynx"
"21047",130030,"Spanish Lynx"
"21048",130040,"Bobcat"
"21049",130050,"Pampas Cat"
"21050",130060,"Geoffroy's Cat"
"21051",130070,"Kodkod"
"21052",130080,NA
"21053",130090,"Pallas' Cat"
"21054",130100,"Leopard Cat"
"21055",130110,"Flat-headed Cat"
"21056",130120,"Rusty-spotted Cat"
"21057",130130,"Fishing Cat"
"21058",130140,"African Golden Cat"
"21059",130150,"Puma, Mountain Lion, Cougar"
"21060",130160,"Clouded Leopard"
"21061",130170,"Lion"
"21062",130180,"Jaguar"
"21063",130190,"Leopard"
"21064",130200,"Tiger"
"21065",130210,"Marbled Cat"
"21066",130220,"Snow Leopard"
"21067",130230,"Ring-tailed Mongoose"
"21068",130240,"Broad-striped Mongoose"
"21069",130250,"Grandidier's Mongoose"
"21070",130260,"Narrow-striped Mongoose"
"21071",130270,"Brown Mongoose"
"21072",130280,"Marsh (African Water) Mongoose"
"21073",130290,"Bushy-tailed Mongoose"
"21074",130300,"Jackson's Mongoose"
"21075",130310,"Black-legged Mongoose"
"21076",130320,"Alexander's Cusimanse"
"21077",130330,"Ansorge's Cusimanse"
"21078",130340,"Cusimanse"
"21079",130350,"Yellow Mongoose"
"21080",130360,"Savannah Mongoose"
"21081",130370,NA
"21082",130380,NA
"21083",130390,"Slender Mongoose"
"21084",130400,NA
"21085",130410,"Somali Dwarf Mongoose"
"21086",130420,"Dwarf Mongoose"
"21087",130430,"Short-tailed Mongoose"
"21088",130440,"Large Indian Mongoose"
"21089",130450,"Egyptian Mongoose"
"21090",130460,"Indian Mongoose"
"21091",130470,"Long-snouted Mongoose"
"21092",130480,NA
"21093",130490,"Collared Mongoose"
"21094",130500,"Ruddy Mongoose"
"21095",130510,"Crab-eating Mongoose"
"21096",130520,"Striped-necked Mongoose"
"21097",130530,"White-tailed Mongoose"
"21098",130540,"Liberian Mongoose"
"21099",130550,"Gambian Mongoose"
"21100",130560,"Striped (Banded) Mongoose"
"21101",130570,"Selous's Mongoose"
"21102",130580,"Meller's Mongoose"
"21103",130590,"Gray Meerkat, Suricate"
"21104",130600,"Spotted Hyaena"
"21105",130610,"Striped Hyaena"
"21106",130620,"Brown Hyaena"
"21107",130630,"Aardwolf"
"21108",130640,"Oriental Small-clawed Otter"
"21109",130650,"African (Cape) Clawless Otter"
"21110",130660,"Zaire Clawless Otter"
"21111",130670,"Sea Otter"
"21112",130680,"Canadian (River) Otter"
"21113",130690,NA
"21114",130700,"Neotropical Otter"
"21115",130710,NA
"21116",130720,"European Otter"
"21117",130730,"Spotted-necked Otter"
"21118",130740,"Hairy-nosed Otter"
"21119",130750,"Smooth-coated Otter"
"21120",130760,"Giant Otter"
"21121",130770,"Hog Badger"
"21122",130780,"Eurasian Badger"
"21123",130790,"Everett's Ferret-badger"
"21124",130800,"Chinese Ferret-badger"
"21125",130810,NA
"21126",130820,"Burmese Ferret-badger"
"21127",130830,"Sunda Stink Badger"
"21128",130840,"Palawan Stink Badger"
"21129",130850,"Honey Badger, Ratel"
"21130",130860,NA
"21131",130870,NA
"21132",130880,"Eastern Hog-nosed Skunk"
"21133",130890,"Hog-nosed Skunk"
"21134",130900,"Striped Hog-nosed Skunk"
"21135",130910,"Hooded Skunk"
"21136",130920,"Striped Skunk"
"21137",130930,"Spotted Skunk"
"21138",130932,"Western Spotted Skunk"
"21139",130940,"Pygmy Spotted-skunk"
"21140",130950,"Tayra"
"21141",130960,"Little Grison"
"21142",130970,"Greater Grison"
"21143",130980,"Wolverine"
"21144",130990,NA
"21145",131000,"Striped Polecat, Zorilla"
"21146",131010,"Patagonian Weasel"
"21147",131020,"North American Marten"
"21148",131030,"Yellow-throated Marten"
"21149",131040,"Beech Marten"
"21150",131050,NA
"21151",131060,"Pine Marten"
"21152",131070,"Japanese Marten"
"21153",131080,"Fisher"
"21154",131090,"Sable"
"21155",131100,"Amazon Weasel"
"21156",131110,"Mountain Weasel"
"21157",131120,"Stoat, Ermine, Short-tailed Weasel"
"21158",131130,"Steppe Polecat"
"21159",131140,NA
"21160",131150,"Long-tailed Weasel"
"21161",131160,"Yellow-bellied Weasel"
"21162",131170,"European Mink"
"21163",131180,NA
"21164",131190,"Black-footed Ferret"
"21165",131200,"Least Weasel"
"21166",131210,"Malaysian Weasel"
"21167",131220,"Domestic Ferret"
"21168",131230,"Siberian Weasel"
"21169",131240,"Back-striped Weasel"
"21170",131250,"American Mink"
"21171",131260,"Striped (White-naped) Weasel"
"21172",131270,"Marbled Polecat"
"21173",131280,"North American Badger"
